:START_ID,:END_ID,:TYPE
Decision|Ireland_34,Authority|DATA_PROTECTION_COMMISSION,ISSUED_BY
Decision|Ireland_35,Authority|DATA_PROTECTION_COMMISSION,ISSUED_BY
Decision|Ireland_38,Authority|IRISH_DATA_PROTECTION_COMMISSION,ISSUED_BY
Decision|Ireland_42,Authority|DATA_PROTECTION_COMMISSION,ISSUED_BY
Decision|Ireland_44,Authority|IRISH_DATA_PROTECTION_COMMISSION,ISSUED_BY
Decision|Ireland_45,Authority|DATA_PROTECTION_COMMISSION,ISSUED_BY
Decision|Iceland_1,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_2,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_3,Authority|PRIVACY_POLICY_BOARD,ISSUED_BY
Decision|Iceland_4,Authority|PRIVACY_PROTECTION,ISSUED_BY
Decision|Iceland_5,Authority|PRIVACY_POLICY_BOARD,ISSUED_BY
Decision|Iceland_6,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_7,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_8,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_9,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_10,Authority|PRIVACY,ISSUED_BY
Decision|Iceland_11,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_12,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_13,Authority|PERS_NUVERND,ISSUED_BY
Decision|Iceland_14,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_15,Authority|PRIVACY_PROTECTION,ISSUED_BY
Decision|Iceland_16,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_17,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_18,Authority|THE_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_19,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_20,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_21,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_22,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_23,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_24,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_25,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_26,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_27,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_28,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_29,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_30,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_31,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_32,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_33,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_34,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_35,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_36,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_37,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_38,Authority|PRIVACY_PROTECTION,ISSUED_BY
Decision|Iceland_39,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_40,Authority|PRIVACY_PROTECTION_ASSOCIATION,ISSUED_BY
Decision|Iceland_41,Authority|THE_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_42,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_43,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_44,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_45,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_46,Authority|THE_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_47,Authority|THE_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_48,Authority|THE_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_49,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_50,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_51,Authority|ICELANDIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_52,Authority|NORWEGIAN_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_53,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_55,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_56,Authority|PERSONAL_PROTECTION,ISSUED_BY
Decision|Iceland_57,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_58,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_59,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_60,Authority|PERSONAL_DATA_PROTECTION,ISSUED_BY
Decision|Iceland_61,Authority|NORWEGIAN_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_62,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_63,Authority|SWEDISH_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_64,Authority|NORWEGIAN_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_65,Authority|PERSONAL_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_66,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_67,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_68,Authority|PERSONAL_DATA_PROTECTION,ISSUED_BY
Decision|Iceland_69,Authority|PERSONAL_DATA_PROTECTION,ISSUED_BY
Decision|Iceland_70,Authority|PERSONAL_PROTECTION,ISSUED_BY
Decision|Iceland_71,Authority|PERSONAL_PROTECTION,ISSUED_BY
Decision|Iceland_72,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_73,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_74,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_75,Authority|NORWEGIAN_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_76,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_77,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_78,Authority|THE_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_79,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_80,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_81,Authority|PERSONAL_PROTECTION,ISSUED_BY
Decision|Iceland_82,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_83,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_84,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_86,Authority|PERSONAL_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_87,Authority|PERSONAL_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_88,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_89,Authority|PERSONAL_PROTECTION,ISSUED_BY
Decision|Iceland_90,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_92,Authority|PERSONAL_DATA_PROTECTION,ISSUED_BY
Decision|Iceland_93,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_94,Authority|PERSONAL_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_95,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_96,Authority|NORWEGIAN_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_97,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_98,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_99,Authority|PERSONAL_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Iceland_100,Authority|PERSONAL_PROTECTION,ISSUED_BY
Decision|Iceland_101,Authority|PERSONAL_PROTECTION,ISSUED_BY
Decision|Iceland_102,Authority|PERSONAL_PROTECTION_AGENCY,ISSUED_BY
Decision|Iceland_103,Authority|PRIVACY,ISSUED_BY
Decision|Iceland_104,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Hungary_1,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_4,Authority|NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_5,Authority|NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_6,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_7,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_8,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_10,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_11,Authority|NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_12,Authority|NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_13,Authority|NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_14,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_15,Authority|HUNGARIAN_NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_16,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_17,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_18,Authority|HUNGARIAN_NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_19,Authority|HUNGARIAN_NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_20,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_22,Authority|NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_23,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_25,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_26,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_27,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_28,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_30,Authority|NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_31,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_32,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_33,Authority|NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_34,Authority|NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_35,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_36,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_38,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_39,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_40,Authority|NAIH,ISSUED_BY
Decision|Hungary_41,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_42,Authority|HUNGARIAN_NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_43,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_45,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_46,Authority|NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_48,Authority|NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_51,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_53,Authority|NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Hungary_54,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_56,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_57,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_59,Authority|NATIONAL_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION_AUTHORITY,ISSUED_BY
Decision|Hungary_60,Authority|NATIONAL_AUTHORITY_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Greece_1,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_3,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_4,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_5,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_6,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_7,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_8,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_9,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_10,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_11,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_13,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_14,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_15,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_16,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_17,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_18,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_19,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_20,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_22,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_23,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_25,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_26,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_27,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_28,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_29,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_30,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_31,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_32,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_33,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_34,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_35,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_36,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_37,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_38,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_39,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_41,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_42,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_43,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_45,Authority|HELLENIC_REPUBLIC_AUTHORITY_FOR_THE_PROTECTION_OF_PERSONAL_DATA,ISSUED_BY
Decision|Greece_46,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_47,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_48,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_49,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_51,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_54,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_56,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_57,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_59,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_60,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_62,Authority|ATHENS_MEDICAL_ASSOCIATION,ISSUED_BY
Decision|Greece_63,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_64,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_65,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_66,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_68,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_69,Authority|DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_71,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_72,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_73,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_77,Authority|BAVARIAN_DPA,ISSUED_BY
Decision|Greece_78,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_80,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_81,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_82,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_84,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_85,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_86,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_88,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_89,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_90,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_91,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_92,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_94,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_95,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_96,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_97,Authority|THE_AUTHORITY,ISSUED_BY
Decision|Greece_99,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_102,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_103,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_104,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_105,Authority|THE_AUTHORITY,ISSUED_BY
Decision|Greece_106,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_109,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_111,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_112,Authority|THE_AUTHORITY,ISSUED_BY
Decision|Greece_114,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_115,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_116,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_117,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_119,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_121,Authority|HELLENIC_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_122,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_123,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Greece_124,Authority|PERSONAL_DATA_PROTECTION_AUTHORITY,ISSUED_BY
Decision|Germany_1,Authority|BAVARIAN_STATE_OFFICE_FOR_DATA_PROTECTION_SUPERVISION,ISSUED_BY
Decision|Germany_2,Authority|GERMAN_COURT,ISSUED_BY
Decision|Germany_3,Authority|BAVARIAN_STATE_OFFICE_FOR_DATA_PROTECTION_SUPERVISION,ISSUED_BY
Decision|Germany_7,Authority|FEDERAL_COMMISSIONER_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Germany_8,Authority|BFDI,ISSUED_BY
Decision|Germany_9,Authority|BERLIN_COMMISSIONER_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Germany_10,Authority|BERLIN_COMMISSIONER_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Germany_11,Authority|BERLIN_COMMISSIONER_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Germany_12,Authority|BERLIN_COMMISSIONER_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Germany_13,Authority|BERLIN_COMMISSIONER_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Germany_14,Authority|BERLIN_COMMISSIONER_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Germany_15,Authority|BERLIN_COMMISSIONER_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Germany_16,Authority|BERLIN_COMMISSIONER_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Germany_18,Authority|CONFERENCE_OF_THE_INDEPENDENT_DATA_PROTECTION_AUTHORITIES_OF_BUND_AND_THE_L_NDER,ISSUED_BY
Decision|Germany_19,Authority|HESSIAN_COMMISSIONER_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Germany_20,Authority|HESSIAN_COMMISSIONER_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Germany_21,Authority|HMBBFDI,ISSUED_BY
Decision|Germany_22,Authority|HMBBFDI,ISSUED_BY
Decision|Germany_23,Authority|HMBBFDI,ISSUED_BY
Decision|Germany_24,Authority|HMBBFDI,ISSUED_BY
Decision|Germany_25,Authority|HMBBFDI,ISSUED_BY
Decision|Germany_26,Authority|HMBBFDI,ISSUED_BY
Decision|Germany_27,Authority|HMBBFDI,ISSUED_BY
Decision|Germany_28,Authority|HAMBURG_COMMISSIONER_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
Decision|Germany_29,Authority|HMBBFDI,ISSUED_BY
Decision|Germany_30,Authority|HAMBURG_COMMISSIONER_FOR_DATA_PROTECTION_AND_FREEDOM_OF_INFORMATION,ISSUED_BY
