:START_ID,:END_ID,:TYPE,article_reference,article_reference_detail,article_detail_tokens,position
Decision|Iceland_95,Article|GDPR_6,BREACHES,6,,,2
Decision|Iceland_96,Article|GDPR_32,BREACHES,32,,,1
Decision|Iceland_98,Article|GDPR_5,BREACHES,5,,,1
Decision|Iceland_98,Article|GDPR_6,BREACHES,6,,,2
Decision|Iceland_98,Article|GDPR_9,BREACHES,9,,,3
Decision|Iceland_99,Article|GDPR_17,BREACHES,17,,,1
Decision|Iceland_101,Article|GDPR_5,BREACHES,5,,,1
Decision|Iceland_101,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_1,Article|GDPR_15,BREACHES,15,,,1
Decision|Hungary_4,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_4,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_4,Article|GDPR_12,BREACHES,12,,,3
Decision|Hungary_4,Article|GDPR_15,BREACHES,15,,,4
Decision|Hungary_4,Article|GDPR_17,BREACHES,17,,,5
Decision|Hungary_5,Article|GDPR_12,BREACHES,12,,,1
Decision|Hungary_5,Article|GDPR_15,BREACHES,15,,,2
Decision|Hungary_6,Article|GDPR_25,BREACHES,25,,,1
Decision|Hungary_6,Article|GDPR_32,BREACHES,32,,,2
Decision|Hungary_6,Article|GDPR_34,BREACHES,34,,,3
Decision|Hungary_7,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_7,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_7,Article|GDPR_12,BREACHES,12,,,3
Decision|Hungary_7,Article|GDPR_13,BREACHES,13,,,4
Decision|Hungary_7,Article|GDPR_16,BREACHES,16,,,5
Decision|Hungary_7,Article|GDPR_17,BREACHES,17,,,6
Decision|Hungary_8,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_8,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_8,Article|GDPR_9,BREACHES,9,,,3
Decision|Hungary_8,Article|GDPR_13,BREACHES,13,,,4
Decision|Hungary_10,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_10,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_10,Article|GDPR_12,BREACHES,12,,,3
Decision|Hungary_10,Article|GDPR_13,BREACHES,13,,,4
Decision|Hungary_11,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_11,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_12,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_12,Article|GDPR_13,BREACHES,13,,,2
Decision|Hungary_13,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_13,Article|GDPR_16,BREACHES,16,,,2
Decision|Hungary_14,Article|GDPR_12,BREACHES,12,,,1
Decision|Hungary_14,Article|GDPR_15,BREACHES,15,,,2
Decision|Hungary_16,Article|GDPR_15,BREACHES,15,,,1
Decision|Hungary_17,Article|GDPR_6,BREACHES,6,,,1
Decision|Hungary_17,Article|GDPR_13,BREACHES,13,,,2
Decision|Hungary_18,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_18,Article|GDPR_32,BREACHES,32,,,2
Decision|Hungary_19,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_19,Article|GDPR_13,BREACHES,13,,,2
Decision|Hungary_20,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_20,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_20,Article|GDPR_15,BREACHES,15,,,3
Decision|Hungary_22,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_22,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_22,Article|GDPR_9,BREACHES,9,,,3
Decision|Hungary_22,Article|GDPR_13,BREACHES,13,,,4
Decision|Hungary_23,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_23,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_23,Article|GDPR_12,BREACHES,12,,,3
Decision|Hungary_23,Article|GDPR_17,BREACHES,17,,,4
Decision|Hungary_25,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_25,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_25,Article|GDPR_7,BREACHES,7,,,3
Decision|Hungary_25,Article|GDPR_9,BREACHES,9,,,4
Decision|Hungary_25,Article|GDPR_12,BREACHES,12,,,5
Decision|Hungary_25,Article|GDPR_13,BREACHES,13,,,6
Decision|Hungary_25,Article|GDPR_14,BREACHES,14,,,7
Decision|Hungary_26,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_26,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_26,Article|GDPR_12,BREACHES,12,,,3
Decision|Hungary_26,Article|GDPR_17,BREACHES,17,,,4
Decision|Hungary_26,Article|GDPR_25,BREACHES,25,,,5
Decision|Hungary_27,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_27,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_27,Article|GDPR_13,BREACHES,13,,,3
Decision|Hungary_28,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_28,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_28,Article|GDPR_7,BREACHES,7,,,3
Decision|Hungary_28,Article|GDPR_12,BREACHES,12,,,4
Decision|Hungary_28,Article|GDPR_15,BREACHES,15,,,5
Decision|Hungary_28,Article|GDPR_17,BREACHES,17,,,6
Decision|Hungary_30,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_30,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_30,Article|GDPR_9,BREACHES,9,,,3
Decision|Hungary_31,Article|GDPR_12,BREACHES,12,,,1
Decision|Hungary_32,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_32,Article|GDPR_32,BREACHES,32,,,2
Decision|Hungary_33,Article|GDPR_12,BREACHES,12,,,1
Decision|Hungary_33,Article|GDPR_15,BREACHES,15,,,2
Decision|Hungary_33,Article|GDPR_18,BREACHES,18,,,3
Decision|Hungary_33,Article|GDPR_25,BREACHES,25,,,4
Decision|Hungary_34,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_34,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_34,Article|GDPR_9,BREACHES,9,,,3
Decision|Hungary_34,Article|GDPR_12,BREACHES,12,,,4
Decision|Hungary_35,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_35,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_35,Article|GDPR_7,BREACHES,7,,,3
Decision|Hungary_35,Article|GDPR_12,BREACHES,12,,,4
Decision|Hungary_35,Article|GDPR_13,BREACHES,13,,,5
Decision|Hungary_36,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_36,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_36,Article|GDPR_12,BREACHES,12,,,3
Decision|Hungary_36,Article|GDPR_13,BREACHES,13,,,4
Decision|Hungary_36,Article|GDPR_15,BREACHES,15,,,5
Decision|Hungary_38,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_38,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_38,Article|GDPR_13,BREACHES,13,,,3
Decision|Hungary_39,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_39,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_39,Article|GDPR_12,BREACHES,12,,,3
Decision|Hungary_39,Article|GDPR_13,BREACHES,13,,,4
Decision|Hungary_40,Article|GDPR_32,BREACHES,32,,,1
Decision|Hungary_41,Article|GDPR_6,BREACHES,6,,,1
Decision|Hungary_41,Article|GDPR_12,BREACHES,12,,,2
Decision|Hungary_41,Article|GDPR_25,BREACHES,25,,,3
Decision|Hungary_42,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_42,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_42,Article|GDPR_12,BREACHES,12,,,3
Decision|Hungary_42,Article|GDPR_13,BREACHES,13,,,4
Decision|Hungary_43,Article|GDPR_6,BREACHES,6,,,1
Decision|Hungary_45,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_45,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_45,Article|GDPR_12,BREACHES,12,,,3
Decision|Hungary_45,Article|GDPR_13,BREACHES,13,,,4
Decision|Hungary_45,Article|GDPR_32,BREACHES,32,,,5
Decision|Hungary_46,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_46,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_46,Article|GDPR_14,BREACHES,14,,,3
Decision|Hungary_46,Article|GDPR_15,BREACHES,15,,,4
Decision|Hungary_46,Article|GDPR_17,BREACHES,17,,,5
Decision|Hungary_46,Article|GDPR_21,BREACHES,21,,,6
Decision|Hungary_48,Article|GDPR_6,BREACHES,6,,,1
Decision|Hungary_48,Article|GDPR_13,BREACHES,13,,,2
Decision|Hungary_53,Article|GDPR_12,BREACHES,12,,,1
Decision|Hungary_53,Article|GDPR_15,BREACHES,15,,,2
Decision|Hungary_56,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_56,Article|GDPR_6,BREACHES,6,,,2
Decision|Hungary_56,Article|GDPR_12,BREACHES,12,,,3
Decision|Hungary_56,Article|GDPR_14,BREACHES,14,,,4
Decision|Hungary_57,Article|GDPR_5,BREACHES,5,,,1
Decision|Hungary_57,Article|GDPR_12,BREACHES,12,,,2
Decision|Hungary_57,Article|GDPR_31,BREACHES,31,,,3
Decision|Hungary_59,Article|GDPR_6,BREACHES,6,,,1
Decision|Hungary_59,Article|GDPR_7,BREACHES,7,,,2
Decision|Hungary_59,Article|GDPR_12,BREACHES,12,,,3
Decision|Hungary_60,Article|GDPR_44,BREACHES,44,,,1
Decision|Hungary_60,Article|GDPR_28,BREACHES,28,,,2
Decision|Greece_1,Article|GDPR_15,BREACHES,15,,,1
Decision|Greece_4,Article|GDPR_12,BREACHES,12,,,1
Decision|Greece_4,Article|GDPR_15,BREACHES,15,,,2
Decision|Greece_4,Article|GDPR_25,BREACHES,25,,,3
Decision|Greece_5,Article|GDPR_12,BREACHES,12,,,1
Decision|Greece_6,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_7,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_7,Article|GDPR_13,BREACHES,13,,,2
Decision|Greece_13,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_13,Article|GDPR_15,BREACHES,15,,,2
Decision|Greece_13,Article|GDPR_58,BREACHES,58,,,3
Decision|Greece_14,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_14,Article|GDPR_13,BREACHES,13,,,2
Decision|Greece_14,Article|GDPR_14,BREACHES,14,,,3
Decision|Greece_14,Article|GDPR_25,BREACHES,25,,,4
Decision|Greece_14,Article|GDPR_28,BREACHES,28,,,5
Decision|Greece_14,Article|GDPR_32,BREACHES,32,,,6
Decision|Greece_14,Article|GDPR_35,BREACHES,35,,,7
Decision|Greece_16,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_16,Article|GDPR_6,BREACHES,6,,,2
Decision|Greece_16,Article|GDPR_13,BREACHES,13,,,3
Decision|Greece_16,Article|GDPR_21,BREACHES,21,,,4
Decision|Greece_17,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_17,Article|GDPR_17,BREACHES,17,,,2
Decision|Greece_18,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_18,Article|GDPR_33,BREACHES,33,,,2
Decision|Greece_18,Article|GDPR_34,BREACHES,34,,,3
Decision|Greece_19,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_19,Article|GDPR_12,BREACHES,12,,,2
Decision|Greece_19,Article|GDPR_13,BREACHES,13,,,3
Decision|Greece_23,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_23,Article|GDPR_32,BREACHES,32,,,2
Decision|Greece_25,Article|GDPR_31,BREACHES,31,,,1
Decision|Greece_26,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_26,Article|GDPR_32,BREACHES,32,,,2
Decision|Greece_27,Article|GDPR_6,BREACHES,6,,,1
Decision|Greece_28,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_28,Article|GDPR_32,BREACHES,32,,,2
Decision|Greece_30,Article|GDPR_17,BREACHES,17,,,1
Decision|Greece_31,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_32,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_32,Article|GDPR_6,BREACHES,6,,,2
Decision|Greece_33,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_33,Article|GDPR_13,BREACHES,13,,,2
Decision|Greece_33,Article|GDPR_21,BREACHES,21,,,3
Decision|Greece_34,Article|GDPR_17,BREACHES,17,,,1
Decision|Greece_35,Article|GDPR_12,BREACHES,12,,,1
Decision|Greece_35,Article|GDPR_17,BREACHES,17,,,2
Decision|Greece_35,Article|GDPR_21,BREACHES,21,,,3
Decision|Greece_35,Article|GDPR_25,BREACHES,25,,,4
Decision|Greece_37,Article|GDPR_15,BREACHES,15,,,1
Decision|Greece_38,Article|GDPR_17,BREACHES,17,,,1
Decision|Greece_39,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_41,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_42,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_42,Article|GDPR_25,BREACHES,25,,,2
Decision|Greece_42,Article|GDPR_28,BREACHES,28,,,3
Decision|Greece_42,Article|GDPR_32,BREACHES,32,,,4
Decision|Greece_42,Article|GDPR_33,BREACHES,33,,,5
Decision|Greece_42,Article|GDPR_34,BREACHES,34,,,6
Decision|Greece_43,Article|GDPR_27,BREACHES,27,,,1
Decision|Greece_46,Article|GDPR_17,BREACHES,17,,,1
Decision|Greece_46,Article|GDPR_21,BREACHES,21,,,2
Decision|Greece_46,Article|GDPR_25,BREACHES,25,,,3
Decision|Greece_47,Article|GDPR_12,BREACHES,12,,,1
Decision|Greece_47,Article|GDPR_17,BREACHES,17,,,2
Decision|Greece_47,Article|GDPR_21,BREACHES,21,,,3
Decision|Greece_48,Article|GDPR_15,BREACHES,15,,,1
Decision|Greece_48,Article|GDPR_21,BREACHES,21,,,2
Decision|Greece_48,Article|GDPR_25,BREACHES,25,,,3
Decision|Greece_49,Article|GDPR_12,BREACHES,12,,,1
Decision|Greece_51,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_56,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_56,Article|GDPR_6,BREACHES,6,,,2
Decision|Greece_56,Article|GDPR_12,BREACHES,12,,,3
Decision|Greece_57,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_57,Article|GDPR_25,BREACHES,25,,,2
Decision|Greece_60,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_60,Article|GDPR_12,BREACHES,12,,,2
Decision|Greece_60,Article|GDPR_16,BREACHES,16,,,3
Decision|Greece_60,Article|GDPR_17,BREACHES,17,,,4
Decision|Greece_63,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_63,Article|GDPR_15,BREACHES,15,,,2
Decision|Greece_64,Article|GDPR_12,BREACHES,12,,,1
Decision|Greece_64,Article|GDPR_15,BREACHES,15,,,2
Decision|Greece_64,Article|GDPR_31,BREACHES,31,,,3
Decision|Greece_65,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_65,Article|GDPR_32,BREACHES,32,,,2
Decision|Greece_66,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_66,Article|GDPR_12,BREACHES,12,,,2
Decision|Greece_68,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_68,Article|GDPR_25,BREACHES,25,,,2
Decision|Greece_68,Article|GDPR_35,BREACHES,35,,,3
Decision|Greece_69,Article|GDPR_12,BREACHES,12,,,1
Decision|Greece_69,Article|GDPR_15,BREACHES,15,,,2
Decision|Greece_69,Article|GDPR_31,BREACHES,31,,,3
Decision|Greece_71,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_72,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_73,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_73,Article|GDPR_12,BREACHES,12,,,2
Decision|Greece_73,Article|GDPR_13,BREACHES,13,,,3
Decision|Greece_73,Article|GDPR_15,BREACHES,15,,,4
Decision|Greece_73,Article|GDPR_24,BREACHES,24,,,5
Decision|Greece_73,Article|GDPR_31,BREACHES,31,,,6
Decision|Greece_77,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_77,Article|GDPR_15,BREACHES,15,,,2
Decision|Greece_78,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_78,Article|GDPR_33,BREACHES,33,,,2
Decision|Greece_80,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_80,Article|GDPR_25,BREACHES,25,,,2
Decision|Greece_80,Article|GDPR_26,BREACHES,26,,,3
Decision|Greece_80,Article|GDPR_27,BREACHES,27,,,4
Decision|Greece_80,Article|GDPR_32,BREACHES,32,,,5
Decision|Greece_82,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_82,Article|GDPR_6,BREACHES,6,,,2
Decision|Greece_82,Article|GDPR_9,BREACHES,9,,,3
Decision|Greece_82,Article|GDPR_12,BREACHES,12,,,4
Decision|Greece_82,Article|GDPR_13,BREACHES,13,,,5
Decision|Greece_82,Article|GDPR_14,BREACHES,14,,,6
Decision|Greece_85,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_85,Article|GDPR_32,BREACHES,32,,,2
Decision|Greece_85,Article|GDPR_33,BREACHES,33,,,3
Decision|Greece_86,Article|GDPR_17,BREACHES,17,,,1
Decision|Greece_88,Article|GDPR_6,BREACHES,6,,,1
Decision|Greece_89,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_89,Article|GDPR_12,BREACHES,12,,,2
Decision|Greece_89,Article|GDPR_15,BREACHES,15,,,3
Decision|Greece_91,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_91,Article|GDPR_13,BREACHES,13,,,2
Decision|Greece_94,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_94,Article|GDPR_13,BREACHES,13,,,2
Decision|Greece_96,Article|GDPR_12,BREACHES,12,,,1
Decision|Greece_96,Article|GDPR_15,BREACHES,15,,,2
Decision|Greece_96,Article|GDPR_31,BREACHES,31,,,3
Decision|Greece_97,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_97,Article|GDPR_32,BREACHES,32,,,2
Decision|Greece_99,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_99,Article|GDPR_12,BREACHES,12,,,2
Decision|Greece_99,Article|GDPR_25,BREACHES,25,,,3
Decision|Greece_99,Article|GDPR_30,BREACHES,30,,,4
Decision|Greece_99,Article|GDPR_31,BREACHES,31,,,5
Decision|Greece_99,Article|GDPR_32,BREACHES,32,,,6
Decision|Greece_99,Article|GDPR_37,BREACHES,37,,,7
Decision|Greece_102,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_102,Article|GDPR_6,BREACHES,6,,,2
Decision|Greece_102,Article|GDPR_28,BREACHES,28,,,3
Decision|Greece_102,Article|GDPR_29,BREACHES,29,,,4
Decision|Greece_102,Article|GDPR_32,BREACHES,32,,,5
Decision|Greece_103,Article|GDPR_12,BREACHES,12,,,1
Decision|Greece_103,Article|GDPR_15,BREACHES,15,,,2
Decision|Greece_104,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_104,Article|GDPR_6,BREACHES,6,,,2
Decision|Greece_104,Article|GDPR_7,BREACHES,7,,,3
Decision|Greece_104,Article|GDPR_21,BREACHES,21,,,4
Decision|Greece_105,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_105,Article|GDPR_6,BREACHES,6,,,2
Decision|Greece_105,Article|GDPR_15,BREACHES,15,,,3
Decision|Greece_109,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_109,Article|GDPR_6,BREACHES,6,,,2
Decision|Greece_109,Article|GDPR_9,BREACHES,9,,,3
Decision|Greece_109,Article|GDPR_13,BREACHES,13,,,4
Decision|Greece_111,Article|GDPR_15,BREACHES,15,,,1
Decision|Greece_111,Article|GDPR_14,BREACHES,14,,,2
Decision|Greece_112,Article|GDPR_28,BREACHES,28,,,1
Decision|Greece_112,Article|GDPR_32,BREACHES,32,,,2
Decision|Greece_114,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_114,Article|GDPR_13,BREACHES,13,,,2
Decision|Greece_115,Article|GDPR_12,BREACHES,12,,,1
Decision|Greece_115,Article|GDPR_17,BREACHES,17,,,2
Decision|Greece_115,Article|GDPR_37,BREACHES,37,,,3
Decision|Greece_116,Article|GDPR_13,BREACHES,13,,,1
Decision|Greece_116,Article|GDPR_32,BREACHES,32,,,2
Decision|Greece_116,Article|GDPR_33,BREACHES,33,,,3
Decision|Greece_116,Article|GDPR_37,BREACHES,37,,,4
Decision|Greece_117,Article|GDPR_13,BREACHES,13,,,1
Decision|Greece_117,Article|GDPR_14,BREACHES,14,,,2
Decision|Greece_121,Article|GDPR_12,BREACHES,12,,,1
Decision|Greece_121,Article|GDPR_15,BREACHES,15,,,2
Decision|Greece_122,Article|GDPR_5,BREACHES,5,,,1
Decision|Greece_122,Article|GDPR_25,BREACHES,25,,,2
Decision|Greece_122,Article|GDPR_28,BREACHES,28,,,3
Decision|Greece_122,Article|GDPR_32,BREACHES,32,,,4
Decision|Greece_122,Article|GDPR_33,BREACHES,33,,,5
Decision|Greece_122,Article|GDPR_34,BREACHES,34,,,6
Decision|Greece_123,Article|GDPR_13,BREACHES,13,,,1
Decision|Greece_123,Article|GDPR_14,BREACHES,14,,,2
Decision|Greece_123,Article|GDPR_35,BREACHES,35,,,3
Decision|Germany_1,Article|GDPR_5,BREACHES,5,,,1
Decision|Germany_1,Article|GDPR_6,BREACHES,6,,,2
Decision|Germany_1,Article|GDPR_14,BREACHES,14,,,3
Decision|Germany_2,Article|GDPR_32,BREACHES,32,,,1
Decision|Germany_7,Article|GDPR_15,BREACHES,15,,,1
Decision|Germany_8,Article|GDPR_28,BREACHES,28,,,1
Decision|Germany_8,Article|GDPR_32,BREACHES,32,,,2
Decision|Germany_9,Article|GDPR_5,BREACHES,5,,,1
Decision|Germany_9,Article|GDPR_6,BREACHES,6,,,2
Decision|Germany_9,Article|GDPR_9,BREACHES,9,,,3
Decision|Germany_9,Article|GDPR_30,BREACHES,30,,,4
Decision|Germany_9,Article|GDPR_35,BREACHES,35,,,5
Decision|Germany_10,Article|GDPR_38,BREACHES,38,,,1
Decision|Germany_11,Article|GDPR_22,BREACHES,22,,,1
Decision|Germany_11,Article|GDPR_15,BREACHES,15,,,2
Decision|Germany_12,Article|GDPR_5,BREACHES,5,,,1
Decision|Germany_12,Article|GDPR_6,BREACHES,6,,,2
Decision|Germany_12,Article|GDPR_17,BREACHES,17,,,3
Decision|Germany_13,Article|GDPR_6,BREACHES,6,,,1
Decision|Germany_13,Article|GDPR_12,BREACHES,12,,,2
Decision|Germany_13,Article|GDPR_15,BREACHES,15,,,3
Decision|Germany_15,Article|GDPR_6,BREACHES,6,,,1
Decision|Germany_15,Article|GDPR_7,BREACHES,7,,,2
Decision|Germany_15,Article|GDPR_13,BREACHES,13,,,3
Decision|Germany_15,Article|GDPR_14,BREACHES,14,,,4
Decision|Germany_16,Article|GDPR_6,BREACHES,6,,,1
Decision|Germany_16,Article|GDPR_12,BREACHES,12,,,2
Decision|Germany_16,Article|GDPR_17,BREACHES,17,,,3
Decision|Germany_18,Article|GDPR_6,BREACHES,6,,,1
Decision|Germany_19,Article|GDPR_12,BREACHES,12,,,1
Decision|Germany_19,Article|GDPR_15,BREACHES,15,,,2
Decision|Germany_20,Article|GDPR_16,BREACHES,16,,,1
Decision|Germany_21,Article|GDPR_15,BREACHES,15,,,1
Decision|Germany_22,Article|GDPR_15,BREACHES,15,,,1
Decision|Germany_23,Article|GDPR_9,BREACHES,9,,,1
Decision|Germany_23,Article|GDPR_32,BREACHES,32,,,2
Decision|Germany_24,Article|GDPR_5,BREACHES,5,,,1
Decision|Germany_25,Article|GDPR_32,BREACHES,32,,,1
Decision|Germany_26,Article|GDPR_5,BREACHES,5,,,1
Decision|Germany_26,Article|GDPR_6,BREACHES,6,,,2
Decision|Germany_26,Article|GDPR_9,BREACHES,9,,,3
Decision|Germany_26,Article|GDPR_17,BREACHES,17,,,4
Decision|Germany_26,Article|GDPR_32,BREACHES,32,,,5
Decision|Germany_28,Article|GDPR_5,BREACHES,5,,,1
Decision|Germany_28,Article|GDPR_6,BREACHES,6,,,2
Decision|Germany_29,Article|GDPR_32,BREACHES,32,,,1
Decision|Germany_30,Article|GDPR_5,BREACHES,5,,,1
Decision|Germany_31,Article|GDPR_5,BREACHES,5,,,1
Decision|Germany_32,Article|GDPR_5,BREACHES,5,,,1
Decision|Germany_32,Article|GDPR_6,BREACHES,6,,,2
Decision|Germany_33,Article|GDPR_12,BREACHES,12,,,1
Decision|Germany_33,Article|GDPR_13,BREACHES,13,,,2
Decision|Germany_35,Article|GDPR_6,BREACHES,6,,,1
Decision|Germany_35,Article|GDPR_7,BREACHES,7,,,2
Decision|Germany_35,Article|GDPR_12,BREACHES,12,,,3
Decision|Germany_35,Article|GDPR_13,BREACHES,13,,,4
Decision|Germany_35,Article|GDPR_14,BREACHES,14,,,5
Decision|Germany_36,Article|GDPR_6,BREACHES,6,,,1
Decision|Germany_37,Article|GDPR_5,BREACHES,5,,,1
Decision|Germany_37,Article|GDPR_6,BREACHES,6,,,2
Decision|Germany_38,Article|GDPR_5,BREACHES,5,,,1
Decision|Germany_38,Article|GDPR_6,BREACHES,6,,,2
Decision|Germany_38,Article|GDPR_9,BREACHES,9,,,3
Decision|Germany_39,Article|GDPR_6,BREACHES,6,,,1
Decision|Germany_39,Article|GDPR_14,BREACHES,14,,,2
Decision|Germany_40,Article|GDPR_5,BREACHES,5,,,1
Decision|Germany_41,Article|GDPR_32,BREACHES,32,,,1
Decision|Germany_42,Article|GDPR_5,BREACHES,5,,,1
Decision|Germany_42,Article|GDPR_6,BREACHES,6,,,2
Decision|Germany_42,Article|GDPR_9,BREACHES,9,,,3
Decision|Germany_42,Article|GDPR_12,BREACHES,12,,,4
Decision|Germany_43,Article|GDPR_5,BREACHES,5,,,1
Decision|Germany_44,Article|GDPR_13,BREACHES,13,,,1
Decision|Germany_44,Article|GDPR_28,BREACHES,28,,,2
Decision|Germany_44,Article|GDPR_30,BREACHES,30,,,3
Decision|Germany_44,Article|GDPR_35,BREACHES,35,,,4
Decision|France_1,Article|GDPR_5,BREACHES,5,,,1
Decision|France_1,Article|GDPR_12,BREACHES,12,,,2
Decision|France_1,Article|GDPR_17,BREACHES,17,,,3
Decision|France_6,Article|GDPR_7,BREACHES,7,,,1
Decision|France_6,Article|GDPR_12,BREACHES,12,,,2
Decision|France_6,Article|GDPR_13,BREACHES,13,,,3
Decision|France_6,Article|GDPR_14,BREACHES,14,,,4
Decision|France_6,Article|GDPR_15,BREACHES,15,,,5
Decision|France_6,Article|GDPR_21,BREACHES,21,,,6
Decision|France_6,Article|GDPR_32,BREACHES,32,,,7
Decision|France_8,Article|GDPR_44,BREACHES,44,,,1
Decision|France_10,Article|GDPR_5,BREACHES,5,,,1
Decision|France_10,Article|GDPR_13,BREACHES,13,,,2
Decision|France_10,Article|GDPR_28,BREACHES,28,,,3
Decision|France_10,Article|GDPR_35,BREACHES,35,,,4
Decision|France_11,Article|GDPR_6,BREACHES,6,,,1
Decision|France_11,Article|GDPR_12,BREACHES,12,,,2
Decision|France_11,Article|GDPR_15,BREACHES,15,,,3
Decision|France_11,Article|GDPR_17,BREACHES,17,,,4
Decision|France_12,Article|GDPR_32,BREACHES,32,,,1
Decision|France_13,Article|GDPR_6,BREACHES,6,,,1
Decision|France_13,Article|GDPR_12,BREACHES,12,,,2
Decision|France_13,Article|GDPR_13,BREACHES,13,,,3
